filename,freshripe,freshunripe,overripe,ripe,rotten,unripe
musa-acuminata-ripe-6d28fecb-2653-11ec-a10b-d8c4975e38aa_jpg.rf.qAY9Ba0b77jjZ6U4CUmR.jpg,0,0,0,1,0,0
musa-acuminata-banana-91faae42-394a-11ec-90dd-d8c4975e38aa_jpg.rf.qDAj0FzIHOIgh09HbynQ.jpg,0,0,1,0,0,0
musa-acuminata-banana-d2926a54-4037-11ec-8d3f-94b86d66fd1d_jpg.rf.GBsNgq7BifnZZXT0GcEH.jpg,1,0,0,1,0,0
musa-acuminata-banana-a050a7ba-394a-11ec-be2d-d8c4975e38aa_jpg.rf.oRDt4ybh3BUSrA59ZZix.jpg,0,0,0,0,1,0
musa-acuminata-banana-a7adcead-394a-11ec-9484-d8c4975e38aa_jpg.rf.nBWX1hhBv3ZP23TLMedO.jpg,0,0,1,0,0,0
musa-acuminata-freshunripe-71779556-1d0a-11ec-b07e-d8c4975e38aa_jpg.rf.p2drG4Py13uGbfR0NOX2.jpg,0,1,0,0,0,0
musa-acuminata-banana-adb588a5-4037-11ec-8f44-94b86d66fd1d_jpg.rf.oLSbyvJX3YWUAZYMQvDA.jpg,1,0,0,0,0,0
musa-acuminata-banana-96bf8d11-394a-11ec-8220-d8c4975e38aa_jpg.rf.pDJRpVJU002RJsrNxX1L.jpg,0,0,1,0,1,0
musa-acuminata-ripe-92b924b1-1d0a-11ec-881a-d8c4975e38aa_jpg.rf.pRu7dS2SkDLZZsVLaegP.jpg,0,0,0,1,0,0
musa-acuminata-unripe-54b15dbc-2653-11ec-9f37-d8c4975e38aa---Copy_jpg.rf.pftXR9vpj1bWEtsBoZxv.jpg,0,0,0,0,0,1
musa-acuminata-freshripe-7b30b3a3-1d0a-11ec-b1f0-d8c4975e38aa_jpg.rf.pLWZnJuWThq3TldJsBLL.jpg,1,0,0,0,0,0
musa-acuminata-banana-b52ed21a-4037-11ec-80fd-94b86d66fd1d_jpg.rf.GtnuYkggXHH5OebpvnCd.jpg,0,1,0,0,0,0
musa-acuminata-banana-d9292f5c-394a-11ec-b499-d8c4975e38aa_jpg.rf.GtwPEF1LhMIsDBYDhVGa.jpg,0,0,0,1,0,0
musa-acuminata-overripe-9e01da5f-1d0a-11ec-940d-d8c4975e38aa_jpg.rf.GvAVXoq5A6MIcw4MpMXR.jpg,0,0,1,0,1,0
musa-acuminata-unripe-8f31d36d-1d0a-11ec-a142-d8c4975e38aa-1-_jpg.rf.GxlvGWm6aLF7YpHMbqUM.jpg,0,0,0,0,0,1
musa-acuminata-unripe-8728f125-1d0a-11ec-9e03-d8c4975e38aa-1-_jpg.rf.H2RMHrZNMQ7GnPHe2biW.jpg,0,0,0,0,1,1
musa-acuminata-banana-eb4be76b-394a-11ec-bfe4-d8c4975e38aa_jpg.rf.H8xmhxouhsummdb2u9qB.jpg,1,0,0,1,0,0
musa-acuminata-rotten-87570b02-2653-11ec-a614-d8c4975e38aa_jpg.rf.HGQQ51y6RufzMnTqfMWq.jpg,0,0,0,0,1,0
musa-acuminata-overripe-7563f1bd-2653-11ec-84af-d8c4975e38aa_jpg.rf.HGZ0uEjPd3rWPCqMRWJM.jpg,0,0,1,0,1,0
musa-acuminata-ripe-6b858376-2653-11ec-b146-d8c4975e38aa_jpg.rf.HOh3S2nyPp71kTN0fP9S.jpg,0,0,0,1,0,0
musa-acuminata-freshunripe-68d45c50-1d0a-11ec-a3ac-d8c4975e38aa_jpg.rf.HU9xkmesKdwM0h5zxU3f.jpg,0,1,0,0,0,0
musa-acuminata-freshripe-7ed3f364-1d0a-11ec-b2fa-d8c4975e38aa_jpg.rf.G95piZgYEkYwntsCniXx.jpg,1,0,0,0,0,0
musa-acuminata-banana-bb40e20b-4037-11ec-9710-94b86d66fd1d_jpg.rf.GGEZJznY3MU0Lx3LXXg2.jpg,0,1,0,0,0,0
musa-acuminata-freshripe-4656235d-2653-11ec-bb2b-d8c4975e38aa_jpg.rf.GH585WFhKovvGQiBJOuZ.jpg,1,0,0,0,0,0
musa-acuminata-banana-8353eaa9-394a-11ec-a861-d8c4975e38aa_jpg.rf.G5B1QRCU922Q2QI80LVD.jpg,0,0,1,0,1,0
musa-acuminata-unripe-8e3c555c-1d0a-11ec-88b4-d8c4975e38aa-1-_jpg.rf.GG7MHqWxHg8jxwEw5d7D.jpg,0,1,0,0,0,0
musa-acuminata-banana-d35a7b70-4037-11ec-bcb6-94b86d66fd1d_jpg.rf.GIanoE7RgXQByYmHC5NJ.jpg,0,0,0,1,0,0
musa-acuminata-freshunripe-6886c7f7-1d0a-11ec-96b2-d8c4975e38aa_jpg.rf.GI1H7dWb36vnw06Dpgd2.jpg,0,1,0,0,0,0
musa-acuminata-freshripe-7a134876-1d0a-11ec-b9d9-d8c4975e38aa_jpg.rf.GOEaSG7WdjvtVrWJ0hpJ.jpg,1,0,0,0,0,0
musa-acuminata-banana-ebcf0989-394a-11ec-ae8e-d8c4975e38aa_jpg.rf.oTh7QRNAmGLPVTvhRqs9.jpg,1,0,0,0,0,0
musa-acuminata-mold-e4ccd004-1d0a-11ec-b7ab-d8c4975e38aa_jpg.rf.GW3Fsvsua7dMNwOU5R8Z.jpg,0,0,1,0,0,0
musa-acuminata-freshripe-7e25c45a-1d0a-11ec-8c48-d8c4975e38aa_jpg.rf.GKQSDRGlJrNaPLuXCBXt.jpg,1,0,0,0,0,0
musa-acuminata-mold-e61cddcd-1d0a-11ec-a1d9-d8c4975e38aa_jpg.rf.GbJvFxCF6lijfWEIFwQs.jpg,0,0,1,0,0,0
musa-acuminata-freshripe-493dc21e-2653-11ec-9fd3-d8c4975e38aa_jpg.rf.GfV0y5V9oe19lp4SGvN0.jpg,1,0,0,0,0,0
musa-acuminata-overripe-7c7b7f3f-2653-11ec-8270-d8c4975e38aa_jpg.rf.HY9JxK0S0lg0kezQDHFq.jpg,0,0,1,0,0,0
musa-acuminata-freshripe-495a5c16-2653-11ec-a9d6-d8c4975e38aa_jpg.rf.HauR2zxc5uXiDYRlSs30.jpg,1,0,0,0,0,0
musa-acuminata-mold-e6776fb5-1d0a-11ec-8c3a-d8c4975e38aa_jpg.rf.HbpMdIHQCMLd6rgKQ2Qr.jpg,0,0,1,0,0,0
musa-acuminata-freshripe-77e54cb0-1d0a-11ec-88a5-d8c4975e38aa_jpg.rf.HeKIJcIDfHKFaiDM2OSd.jpg,1,0,0,0,0,0
musa-acuminata-ripe-9acb925c-1d0a-11ec-a605-d8c4975e38aa_jpg.rf.HfKYKuh8U7AongY58F6R.jpg,0,0,0,1,1,0
musa-acuminata-banana-c878921c-394a-11ec-9663-d8c4975e38aa_jpg.rf.E7DQPfrr5SNkKim8NOiQ.jpg,1,0,0,0,0,0
musa-acuminata-overripe-9bb9ea16-1d0a-11ec-9f2e-d8c4975e38aa_jpg.rf.EAT0d00x1FJWOSMEvTDX.jpg,0,0,1,0,0,0
musa-acuminata-freshripe-7d42c078-1d0a-11ec-80fe-d8c4975e38aa_jpg.rf.H3VbfsAMjCFjFQ7uWn3Q.jpg,1,0,0,0,0,0
musa-acuminata-banana-b531975a-394a-11ec-badd-d8c4975e38aa_jpg.rf.HVphOcdfqmp8KNd8fCfk.jpg,0,0,0,1,0,0
musa-acuminata-banana-c4bf4319-394a-11ec-829e-d8c4975e38aa_jpg.rf.EUFKGto8JjLTQFthAjZ7.jpg,0,0,0,1,0,0
musa-acuminata-banana-a434f8a3-4037-11ec-afa1-94b86d66fd1d_jpg.rf.EEUMBnmJSjIqrPisTjBs.jpg,0,0,0,1,0,0
musa-acuminata-mold-e3f64bab-1d0a-11ec-bb68-d8c4975e38aa_jpg.rf.EZoudEsesEKzi2y3Sm1F.jpg,0,0,1,0,1,0
musa-acuminata-banana-9102da98-394a-11ec-abf9-d8c4975e38aa_jpg.rf.EfwFQBRsOokUppDmC450.jpg,0,0,1,0,1,0
musa-acuminata-freshripe-4a62eca7-2653-11ec-a862-d8c4975e38aa_jpg.rf.Ed57NOOxud77bT0IfPeA.jpg,1,0,0,0,0,0
musa-acuminata-banana-f3301125-394a-11ec-afc8-d8c4975e38aa_jpg.rf.EaE0FlSAWFLtRKoZlf3g.jpg,0,0,0,1,0,0
musa-acuminata-ripe-6c7b017d-2653-11ec-a138-d8c4975e38aa_jpg.rf.EJ4bMk7t5tuXTrc0pKDW.jpg,0,0,0,1,0,0
musa-acuminata-banana-abb26764-394a-11ec-969c-d8c4975e38aa_jpg.rf.EfBVxCMkCsVjkJvo2N59.jpg,0,0,1,1,0,0
musa-acuminata-banana-a95422c2-394a-11ec-a5bf-d8c4975e38aa_jpg.rf.Eh0OE6hoFH67X38axeL4.jpg,0,0,0,0,1,0
musa-acuminata-ripe-70392432-2653-11ec-8ecf-d8c4975e38aa_jpg.rf.EulXp3k24HeN7fIQufRr.jpg,0,0,0,0,1,0
musa-acuminata-banana-a1122d74-394a-11ec-9b78-d8c4975e38aa_jpg.rf.EsXzwCJrhDiKQj1MWfz1.jpg,0,0,1,0,1,0
musa-acuminata-unripe-88b6f69a-1d0a-11ec-a673-d8c4975e38aa-1-_jpg.rf.EkjOHI32m00l5pfpuGaL.jpg,0,0,0,0,0,1
musa-acuminata-banana-8bf48abc-394a-11ec-9e43-d8c4975e38aa_jpg.rf.EUZwJlJOVYMmhCshTBt5.jpg,0,0,0,0,1,0
musa-acuminata-mold-e18cfd25-1d0a-11ec-9c47-d8c4975e38aa_jpg.rf.F3mrIS2yPOyrrNFxqenJ.jpg,0,0,0,1,1,0
musa-acuminata-ripe-715988de-2653-11ec-a3d4-d8c4975e38aa_jpg.rf.FBPnzYKREYPkRHIyue3L.jpg,0,0,0,1,1,0
musa-acuminata-banana-adf29e02-394a-11ec-ab60-d8c4975e38aa_jpg.rf.FAGoM40S7XGJcHzRG5w1.jpg,0,0,0,1,0,0
musa-acuminata-banana-f0a48e01-394a-11ec-b2ce-d8c4975e38aa_jpg.rf.FAqvjUh6XjMNntp7NOo3.jpg,1,0,0,0,0,0
musa-acuminata-banana-a3376980-394a-11ec-9b46-d8c4975e38aa_jpg.rf.Ehqy4GnVmUJP1fU02gsv.jpg,0,0,1,0,0,0
musa-acuminata-ripe-6d69592e-2653-11ec-8508-d8c4975e38aa_jpg.rf.FZYF6VjAHVgjyoldqhuy.jpg,0,0,0,1,0,0
musa-acuminata-banana-f2cefda7-394a-11ec-a12e-d8c4975e38aa_jpg.rf.FX1NjnD0CIb9W3OtlXc8.jpg,1,0,0,0,0,0
musa-acuminata-banana-a09cdaa3-394a-11ec-bec7-d8c4975e38aa_jpg.rf.EwA19fCpK215v8J4BXVa.jpg,0,0,0,0,1,0
musa-acuminata-mold-e54b224e-1d0a-11ec-9aec-d8c4975e38aa_jpg.rf.FgRX28ImqTmDodji2twU.jpg,0,0,1,0,0,0
musa-acuminata-overripe-9e7441ef-1d0a-11ec-a069-d8c4975e38aa_jpg.rf.FixapBet4jFKxPMxVTJv.jpg,0,0,1,0,0,0
musa-acuminata-freshripe-44b2a633-2653-11ec-a539-d8c4975e38aa_jpg.rf.2AsA1xIp2UwIF2hBxx56.jpg,1,0,0,0,0,0
musa-acuminata-freshripe-4ba4ae9c-2653-11ec-aa5b-d8c4975e38aa_jpg.rf.FrNx5aPJwei12Agu9AUM.jpg,1,0,0,0,0,0
musa-acuminata-banana-aa150c5d-394a-11ec-925b-d8c4975e38aa_jpg.rf.FW2kK8MX0pBBp5rJRxeJ.jpg,0,0,1,0,1,0
musa-acuminata-banana-9eb417dc-394a-11ec-9f48-d8c4975e38aa_jpg.rf.2BIhHsMOyveAIBZ2o9z1.jpg,0,0,0,0,1,0
musa-acuminata-freshunripe-399e60df-2653-11ec-aac3-d8c4975e38aa_jpg.rf.Fcnc2YX9xOa5t5pUSe8x.jpg,0,1,0,0,0,0
musa-acuminata-banana-e8d44d6c-394a-11ec-a6be-d8c4975e38aa_jpg.rf.26nq1lLfwGMFx33wNkr3.jpg,0,0,0,1,0,0
musa-acuminata-banana-f163b765-394a-11ec-bc8a-d8c4975e38aa_jpg.rf.2bw22yis8v05d0jGGAU8.jpg,0,0,0,1,0,0
musa-acuminata-unripe-90e600ca-1d0a-11ec-85c4-d8c4975e38aa-1-_jpg.rf.3DfXefdK2geL2HEqGAyr.jpg,0,0,0,0,0,1
musa-acuminata-banana-9ce15b91-4037-11ec-acab-94b86d66fd1d_jpg.rf.28GUMprPsUaYLJsbFFfN.jpg,1,0,0,1,0,0
musa-acuminata-banana-cc17fce0-4037-11ec-953b-94b86d66fd1d_jpg.rf.FHKR8CjTlY5aYN6U3yJn.jpg,1,0,0,0,0,0
musa-acuminata-ripe-71f47509-2653-11ec-af46-d8c4975e38aa_jpg.rf.3OgN8x8Er3PFHOWIofLm.jpg,0,0,0,1,1,0
musa-acuminata-ripe-92ed9422-1d0a-11ec-abb7-d8c4975e38aa_jpg.rf.2GbisZGlzx8VMWKWshm3.jpg,0,0,0,1,0,0
musa-acuminata-freshripe-4987a518-2653-11ec-b80e-d8c4975e38aa_jpg.rf.1yLrvVnLW2Lqb9c5HqHU.jpg,1,0,0,0,0,0
musa-acuminata-unripe-81035671-1d0a-11ec-a9d4-d8c4975e38aa_jpg.rf.3R09Rb1GQIsQmBbg33WZ.jpg,0,0,0,0,1,1
musa-acuminata-rotten-b876b137-1d0a-11ec-a3df-d8c4975e38aa_jpg.rf.3jL3u1uCNPfiGAGi0lmK.jpg,0,0,0,0,1,0
musa-acuminata-banana-88ebd4f9-394a-11ec-bbe6-d8c4975e38aa_jpg.rf.Fxtqa4U1f82WXYaeB70B.jpg,0,0,1,0,1,0
musa-acuminata-freshunripe-203095d4-2653-11ec-9a32-d8c4975e38aa_jpg.rf.3mOS7INiYcicwTs2qi3h.jpg,0,1,0,0,0,0
musa-acuminata-ripe-735c5a7d-2653-11ec-93cc-d8c4975e38aa_jpg.rf.2uNqU4ph114OaeOeluMu.jpg,0,0,0,0,1,0
musa-acuminata-overripe-a135c179-1d0a-11ec-9426-d8c4975e38aa_jpg.rf.3k4jElr1WmnThMwtLuiG.jpg,0,0,1,0,1,0
musa-acuminata-banana-958dadc6-394a-11ec-a2c1-d8c4975e38aa_jpg.rf.3diYGE5jmY51pDCy4oN1.jpg,0,0,1,0,1,0
musa-acuminata-rotten-84fa54d6-2653-11ec-84a7-d8c4975e38aa_jpg.rf.4H2PS2hm6IsIZIvLyQCi.jpg,0,0,0,0,1,0
musa-acuminata-mold-e27db8e8-1d0a-11ec-95b4-d8c4975e38aa_jpg.rf.3TVgw874TyHUvQjiBgwS.jpg,0,0,1,0,1,0
musa-acuminata-mold-e63715d0-1d0a-11ec-aab6-d8c4975e38aa_jpg.rf.45l2E7sGHGrqfYbJXnis.jpg,0,0,1,0,0,0
musa-acuminata-freshunripe-6a53fe0e-1d0a-11ec-a2c3-d8c4975e38aa_jpg.rf.3qrj4Ariq0EeTRwjtljI.jpg,0,1,0,0,0,0
musa-acuminata-unripe-54b88418-2653-11ec-9666-d8c4975e38aa---Copy_jpg.rf.3ov77kikqOE6GmgD4lmY.jpg,0,0,0,0,1,1
musa-acuminata-overripe-9e043da0-1d0a-11ec-bac3-d8c4975e38aa_jpg.rf.2fM6xbfkNnXWa7menIT6.jpg,0,0,1,0,1,0
musa-acuminata-ripe-98696d2e-1d0a-11ec-8f5e-d8c4975e38aa_jpg.rf.4MKZDgZtXXRwz97KPFwL.jpg,0,0,0,1,1,0
musa-acuminata-rotten-a79d8c04-1d0a-11ec-9b78-d8c4975e38aa_jpg.rf.3yf8DsTppow3pps0Xjy8.jpg,0,0,0,0,1,0
musa-acuminata-unripe-8a2864ba-1d0a-11ec-8948-d8c4975e38aa-1-_jpg.rf.4LpwjnryvfXtBIga9PlB.jpg,0,1,0,0,0,1
musa-acuminata-unripe-810cdf17-1d0a-11ec-8601-d8c4975e38aa_jpg.rf.4QI4hFAQlJfPFAnjJ6HL.jpg,0,0,0,0,1,1
musa-acuminata-unripe-8d14c9dd-1d0a-11ec-871f-d8c4975e38aa-1-_jpg.rf.3wFdD8UlctNpLQ9blLZI.jpg,0,0,0,0,1,1
musa-acuminata-mold-e6776fb7-1d0a-11ec-aa61-d8c4975e38aa_jpg.rf.8ND0VHu39g9uzjQg8fBX.jpg,0,0,1,0,0,0
musa-acuminata-overripe-74d9b4a0-2653-11ec-8104-d8c4975e38aa_jpg.rf.46tvVSGhLDbIykQtiUkO.jpg,0,0,1,0,0,0
musa-acuminata-rotten-bab23817-1d0a-11ec-93a6-d8c4975e38aa_jpg.rf.8dI3s9y28BaDCQGVsqAn.jpg,0,0,0,0,1,0
musa-acuminata-mold-e3ffd43a-1d0a-11ec-907b-d8c4975e38aa_jpg.rf.3vUxaNAvNXS226blZucx.jpg,0,0,1,0,1,0
musa-acuminata-banana-88b806e1-394a-11ec-ac94-d8c4975e38aa_jpg.rf.3EYAYhXobcMwhiSekQNs.jpg,0,0,1,0,1,0
musa-acuminata-rotten-bf2fd4a3-1d0a-11ec-adf3-d8c4975e38aa_jpg.rf.8YTi9U3FLcOhUKQV1Jvq.jpg,0,0,0,0,1,0
musa-acuminata-overripe-7fe64bb8-2653-11ec-90ad-d8c4975e38aa_jpg.rf.8sUzph1CgSnZLIXCi474.jpg,0,0,1,0,0,0
musa-acuminata-unripe-8d71be27-1d0a-11ec-ac84-d8c4975e38aa-1-_jpg.rf.8SfvN586ZT8Erql4IKBJ.jpg,0,0,0,0,0,1
musa-acuminata-unripe-85f7da44-1d0a-11ec-9e39-d8c4975e38aa-1-_jpg.rf.8wNb6L5EksVEUxCPQL9m.jpg,0,0,0,0,1,1
musa-acuminata-banana-b623981b-394a-11ec-a5f0-d8c4975e38aa_jpg.rf.99SmFdvb1eLzsgWV9dx8.jpg,1,0,0,1,1,0
musa-acuminata-overripe-7cb1001a-2653-11ec-89a4-d8c4975e38aa_jpg.rf.9EVHjeCmsHaSTn66kR99.jpg,0,0,1,0,0,0
musa-acuminata-banana-857528bf-394a-11ec-b38a-d8c4975e38aa_jpg.rf.9xSSdUVYOkrLvBtkVQag.jpg,0,0,0,1,1,0
musa-acuminata-unripe-82b74a97-1d0a-11ec-89f3-d8c4975e38aa-1-_jpg.rf.ATtnaKNbPJaGfcSVzytI.jpg,0,0,0,0,0,1
musa-acuminata-banana-ec9ec647-394a-11ec-b09a-d8c4975e38aa_jpg.rf.AOXV2FwWkzMVp5UZ4EHG.jpg,1,0,0,0,0,0
musa-acuminata-freshunripe-27a8c2a8-2653-11ec-845d-d8c4975e38aa_jpg.rf.AVdYMpwNeNlgqSItddYb.jpg,0,1,0,0,0,0
musa-acuminata-ripe-6d4f2150-2653-11ec-a6b3-d8c4975e38aa_jpg.rf.9zsSwLqF1bPSZZAoxHGc.jpg,0,0,0,1,0,0
musa-acuminata-freshripe-7a3ff35e-1d0a-11ec-a98d-d8c4975e38aa_jpg.rf.BeU8ZRPuYjbEN3JpTCtp.jpg,1,0,0,0,0,0
musa-acuminata-unripe-85130e1a-1d0a-11ec-8457-d8c4975e38aa-1-_jpg.rf.AQYkflWWpoFBsOX8AqZd.jpg,0,0,0,0,1,1
musa-acuminata-freshunripe-2bc63b50-2653-11ec-bda4-d8c4975e38aa_jpg.rf.BBLnXkcPYiTHbIUFWHhU.jpg,0,1,0,0,0,0
musa-acuminata-rotten-84593c71-2653-11ec-8a1c-d8c4975e38aa_jpg.rf.AGbJX0OUmMk1uSpcAj2T.jpg,0,0,0,0,1,0
musa-acuminata-rotten-ad52f64c-1d0a-11ec-92f9-d8c4975e38aa_jpg.rf.BhAMSsYORYmkcgUSq6L1.jpg,0,0,0,0,1,0
musa-acuminata-overripe-7e2aa1e4-2653-11ec-b734-d8c4975e38aa_jpg.rf.BnCsMyrjvw0wmoHWTZxv.jpg,0,0,1,0,0,0
musa-acuminata-banana-a41da799-394a-11ec-b7d6-d8c4975e38aa_jpg.rf.BjlIQIFid9DLUgxuZKqp.jpg,0,0,0,1,1,0
musa-acuminata-freshunripe-341dc6ef-2653-11ec-9d7a-d8c4975e38aa_jpg.rf.Bs4J0CQpBJXPcN5XU2dB.jpg,0,1,0,0,0,0
musa-acuminata-banana-d0e5543b-394a-11ec-b59c-d8c4975e38aa_jpg.rf.3LLIKphLeDmlY19t269Q.jpg,0,0,0,1,0,0
musa-acuminata-banana-b982319a-4037-11ec-a376-94b86d66fd1d_jpg.rf.CB0ZpQSFyTYQv6TUGvw3.jpg,0,1,0,0,0,1
musa-acuminata-overripe-8062334d-2653-11ec-996c-d8c4975e38aa_jpg.rf.BpGSBwSEfY0scAzCNTmG.jpg,0,0,1,0,0,0
musa-acuminata-banana-8c628387-394a-11ec-97dc-d8c4975e38aa_jpg.rf.Bixzu0grtOEIn39GAUso.jpg,0,0,0,0,1,0
musa-acuminata-banana-ac2f1376-394a-11ec-bbf3-d8c4975e38aa_jpg.rf.CQhr7RBba61z6JHqbNpQ.jpg,0,0,1,1,0,0
musa-acuminata-overripe-9f00e12a-1d0a-11ec-8620-d8c4975e38aa_jpg.rf.C9cuiRS4sO5YyXOm61iN.jpg,0,0,1,0,1,0
musa-acuminata-overripe-76203acf-2653-11ec-b271-d8c4975e38aa_jpg.rf.fAcov8Y6dHKR8DjLqoFD.jpg,0,0,1,0,0,0
musa-acuminata-freshunripe-76cf8c33-1d0a-11ec-a55d-d8c4975e38aa_jpg.rf.faqReCQz5LkfoqSAvrUR.jpg,0,0,0,0,0,1
musa-acuminata-rotten-b9d4305e-1d0a-11ec-a8ec-d8c4975e38aa_jpg.rf.LwCcZOTTxpBJL8j9UntE.jpg,0,0,0,0,1,0
musa-acuminata-rotten-8604e36a-2653-11ec-b917-d8c4975e38aa_jpg.rf.LwE7JNIlSqABKviUou19.jpg,0,0,0,0,1,0
musa-acuminata-overripe-74dc1585-2653-11ec-a5fb-d8c4975e38aa_jpg.rf.fy6RyFt2yuchVc9a9wCY.jpg,0,0,1,0,0,0
musa-acuminata-banana-84d020a9-394a-11ec-a302-d8c4975e38aa_jpg.rf.g6zkAExtnfVpGinHJVX6.jpg,0,0,1,0,0,0
musa-acuminata-banana-eb49ef05-394a-11ec-a5b2-d8c4975e38aa_jpg.rf.f6WWlw1PHe2XQVWJgU8M.jpg,1,0,0,1,0,0
musa-acuminata-banana-9675bc88-394a-11ec-aa77-d8c4975e38aa_jpg.rf.fvZEmsNBCL8nzyz96DwX.jpg,0,0,1,0,1,0
musa-acuminata-banana-aec90047-394a-11ec-92a0-d8c4975e38aa_jpg.rf.M9dvlXTsSi0cr1JUaOpR.jpg,0,0,0,1,0,0
musa-acuminata-rotten-875a741a-2653-11ec-ab73-d8c4975e38aa_jpg.rf.MQ4mrRX7DCtjmRcjqVdc.jpg,0,0,0,0,1,0
musa-acuminata-freshunripe-704a8d35-1d0a-11ec-9c74-d8c4975e38aa_jpg.rf.MQxwbrp9c6AfyM5gknEb.jpg,0,1,0,0,0,0
musa-acuminata-banana-e269b8e7-394a-11ec-b5f7-d8c4975e38aa_jpg.rf.MSpH57WgCDck4dYiH9cT.jpg,1,0,0,1,0,0
musa-acuminata-banana-89de6c57-394a-11ec-ba54-d8c4975e38aa_jpg.rf.gLmLIuZQyv6p2KBUvZQm.jpg,0,0,0,0,1,0
musa-acuminata-ripe-6d1d1404-2653-11ec-9281-d8c4975e38aa_jpg.rf.McrCVUTJ8CrgIBMWun4Z.jpg,0,0,0,1,0,0
musa-acuminata-banana-f2d5cfd5-394a-11ec-9af0-d8c4975e38aa_jpg.rf.NPYtBPl54VXjlMlsY66K.jpg,1,0,0,0,0,0
musa-acuminata-banana-a9458194-394a-11ec-8fdf-d8c4975e38aa_jpg.rf.MuI8JQixrjSyx0wP3BbZ.jpg,0,0,0,0,1,0
musa-acuminata-overripe-9ea18ad8-1d0a-11ec-a338-d8c4975e38aa_jpg.rf.NCa9etxsjhOegJ4VfMEI.jpg,0,0,1,0,0,0
musa-acuminata-rotten-86bff654-2653-11ec-b3b0-d8c4975e38aa_jpg.rf.Me25zCq0jzUT4FA4R9EL.jpg,0,0,0,0,1,0
musa-acuminata-overripe-7fb903ce-2653-11ec-888f-d8c4975e38aa_jpg.rf.NLzGLfed6ultvMwA3TcJ.jpg,0,0,1,0,1,0
musa-acuminata-rotten-88f4b76c-2653-11ec-b25b-d8c4975e38aa_jpg.rf.NrBdegW3JgAJlubffPUX.jpg,0,0,0,0,1,0
musa-acuminata-overripe-80fba864-2653-11ec-9c73-d8c4975e38aa_jpg.rf.gc2Jsf7bqu426Zo9iEgX.jpg,0,0,1,0,0,0
musa-acuminata-ripe-6ff1a36c-2653-11ec-9d17-d8c4975e38aa_jpg.rf.gOLVQVt31hknO3FuWiqw.jpg,0,0,0,1,1,0
musa-acuminata-banana-a518f552-394a-11ec-a62c-d8c4975e38aa_jpg.rf.g9uvBo4654og5nXjiyrz.jpg,0,0,1,0,0,0
musa-acuminata-rotten-b9449f2c-1d0a-11ec-88b9-d8c4975e38aa_jpg.rf.gbSUb5mzjdQSgyDG2fiS.jpg,0,0,0,0,1,0
musa-acuminata-ripe-97cc1c38-1d0a-11ec-b01c-d8c4975e38aa_jpg.rf.f9rQCfVnthTYicmcvBTI.jpg,0,0,0,1,1,0
musa-acuminata-banana-8b6d4c49-394a-11ec-a52d-d8c4975e38aa_jpg.rf.giHdKnZRPu6Y8gZsG63N.jpg,0,0,0,0,1,0
musa-acuminata-banana-9eba9761-4037-11ec-ad37-94b86d66fd1d_jpg.rf.fgxoYrAcrIH43gP0CUD6.jpg,0,0,0,1,0,0
musa-acuminata-freshripe-4455b234-2653-11ec-ad56-d8c4975e38aa_jpg.rf.NxhWBDE43zb97THnBBfd.jpg,1,0,0,0,0,0
musa-acuminata-banana-b0b6e24e-394a-11ec-9019-d8c4975e38aa_jpg.rf.O4hF5WmSutELZx0J7rXP.jpg,1,0,0,0,0,0
musa-acuminata-banana-a418a6db-394a-11ec-9109-d8c4975e38aa_jpg.rf.NUzNPqtiy1crCXPQhzpL.jpg,0,0,1,0,1,0
musa-acuminata-freshripe-7b17957f-1d0a-11ec-8682-d8c4975e38aa_jpg.rf.gCrRP4P2hyOcnUO2i89X.jpg,1,0,0,0,0,0
musa-acuminata-banana-9463bee1-394a-11ec-b05f-d8c4975e38aa_jpg.rf.NWkhGLMytPSuYbB8YZ0i.jpg,0,0,1,0,1,0
musa-acuminata-unripe-62da8c8d-2653-11ec-8af2-d8c4975e38aa---Copy_jpg.rf.OJDDWYRY1KzQ2uap3dZR.jpg,0,0,0,0,1,0
musa-acuminata-rotten-8125534a-2653-11ec-bf1f-d8c4975e38aa_jpg.rf.ONj7tXrKMFxAtWqHVfO2.jpg,0,0,0,0,1,0
musa-acuminata-mold-e2068b14-1d0a-11ec-9495-d8c4975e38aa_jpg.rf.OQ1wkh93V1edGqPPdIHS.jpg,0,0,1,0,1,0
musa-acuminata-unripe-841191af-1d0a-11ec-aad6-d8c4975e38aa-1-_jpg.rf.OQ88R4SwdY6iPQ8HLZnP.jpg,0,0,0,0,0,1
musa-acuminata-mold-e5ead07b-1d0a-11ec-a6db-d8c4975e38aa_jpg.rf.OWUvtE46EfhJxkZWuqTw.jpg,0,0,1,0,0,0
musa-acuminata-banana-cfc65405-4037-11ec-afc3-94b86d66fd1d_jpg.rf.P00blW5NwW4QKRqurwlU.jpg,1,0,0,0,0,0
musa-acuminata-banana-a052c6f0-394a-11ec-9d47-d8c4975e38aa_jpg.rf.P5HdB8DDN8kv1ThuTWLu.jpg,0,0,0,0,1,0
musa-acuminata-banana-b12d1795-394a-11ec-ba93-d8c4975e38aa_jpg.rf.PA86MEuiU7kaCUEog6m5.jpg,1,0,0,1,0,0
musa-acuminata-banana-b26e081b-394a-11ec-a3c5-d8c4975e38aa_jpg.rf.3FCBU9EwILTN6lhAgKJE.jpg,1,0,0,0,0,0
